-- ================================================================
--  INSTAGRAM AFFILIATE MARKETING — SAMPLE DATA
--  500 rows per table  ·  5 tables  ·  2,500 total rows
--  Compatible with MySQL 8+ / PostgreSQL 14+
--  Generated for GitHub portfolio project
-- ================================================================

SET FOREIGN_KEY_CHECKS = 0;  -- MySQL: disable FK checks during load

-- ================================================================
-- SCHEMA (create tables if not exist)
-- ================================================================

CREATE TABLE IF NOT EXISTS affiliate_products (
    product_id      INT PRIMARY KEY,
    product_name    VARCHAR(150),
    brand           VARCHAR(80),
    category        VARCHAR(60),
    price           DECIMAL(10,2),
    commission_rate DECIMAL(5,2)
);

CREATE TABLE IF NOT EXISTS posts (
    post_id             INT PRIMARY KEY,
    post_date           DATETIME,
    caption             TEXT,
    media_type          VARCHAR(20),
    affiliate_product_id INT,
    hashtags            TEXT
);

CREATE TABLE IF NOT EXISTS post_insights (
    insight_id   INT PRIMARY KEY,
    post_id      INT,
    views        BIGINT,
    comments     INT,
    likes        INT,
    saves        INT,
    reach        INT,
    recorded_at  DATE
);

CREATE TABLE IF NOT EXISTS link_clicks (
    click_id     INT PRIMARY KEY,
    post_id      INT,
    click_source VARCHAR(30),
    device_type  VARCHAR(20),
    clicked_at   DATETIME,
    session_id   VARCHAR(60)
);

CREATE TABLE IF NOT EXISTS conversions (
    conversion_id INT PRIMARY KEY,
    click_id      INT,
    post_id       INT,
    sale_amount   DECIMAL(10,2),
    commission    DECIMAL(10,2),
    converted_at  DATETIME,
    status        VARCHAR(20)
);

-- ================================================================
-- DATA INSERTS
-- ================================================================

-- ============================================================
-- TABLE: affiliate_products  (500 rows)
-- ============================================================
INSERT INTO affiliate_products
  (product_id, product_name, brand, category, price, commission_rate)
VALUES
  (1, 'Noise ColorFit Vitamin C Serum', 'Noise ColorFit', 'Skincare', 1446.64, 7.91),
  (107, '2023-01-16 14:16:51', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Reel', 148, '#fitness #wellness #health #affiliate #ad'),
  (108, '2023-05-13 02:59:26', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Story', 124, '#tech #gadgets #unboxing #affiliate #review'),
  (109, '2024-11-28 14:14:52', 'Why I keep repurchasing this product every single month 💯 #honest', 'IGTV', 37, '#tech #gadgets #unboxing #affiliate #review'),
  (110, '2024-11-24 18:56:33', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Photo', 134, '#fashion #ootd #style #affiliate #sponsored'),
  (111, '2024-04-16 17:13:15', 'Obsessed with this product! Use my link in bio for 10% off 🔥 #affiliate #ad', 'Story', 190, '#beauty #skincare #affiliate #ad #instagram'),
  (112, '2023-09-15 04:03:01', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 392, '#tech #gadgets #unboxing #affiliate #review'),
  (113, '2024-07-14 19:45:56', 'Swipe to see before & after using this product 👆 #honest #review', 'Story', 78, '#fitness #wellness #health #affiliate #ad'),
  (114, '2023-08-19 23:56:59', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 195, '#tech #gadgets #unboxing #affiliate #review'),
  (115, '2024-03-02 22:27:14', 'Obsessed with this product! Use my link in bio for 9% off 🔥 #affiliate #ad', 'Carousel', 181, '#fitness #wellness #health #affiliate #ad'),
  (116, '2023-01-03 23:07:38', 'Why I keep repurchasing this product every single month 💯 #honest', 'Photo', 46, '#lifestyle #influencer #collab #ad #promo'),
  (117, '2023-06-05 02:12:29', 'This this product completely transformed my routine 😍 #gifted #ad', 'Reel', 472, '#fitness #wellness #health #affiliate #ad'),
  (118, '2023-03-05 15:23:58', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 223, '#lifestyle #influencer #collab #ad #promo'),
  (119, '2024-01-01 19:02:27', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 381, '#beauty #skincare #affiliate #ad #instagram'),
  (120, '2024-05-13 13:15:23', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 52, '#lifestyle #influencer #collab #ad #promo'),
  (121, '2023-10-14 22:08:46', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 44, '#lifestyle #influencer #collab #ad #promo'),
  (122, '2023-12-28 05:18:31', 'Why I keep repurchasing this product every single month 💯 #honest', 'Reel', 216, '#beauty #skincare #affiliate #ad #instagram'),
  (123, '2023-04-28 09:16:47', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 279, '#beauty #skincare #affiliate #ad #instagram'),
  (124, '2024-06-02 23:03:15', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 257, '#tech #gadgets #unboxing #affiliate #review'),
  (125, '2023-06-26 17:08:42', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 52, '#lifestyle #influencer #collab #ad #promo'),
  (126, '2024-02-20 22:42:43', 'Why I keep repurchasing this product every single month 💯 #honest', 'Carousel', 45, '#fashion #ootd #style #affiliate #sponsored'),
  (127, '2024-01-05 22:10:20', 'Obsessed with this product! Use my link in bio for 17% off 🔥 #affiliate #ad', 'Reel', 278, '#tech #gadgets #unboxing #affiliate #review'),
  (128, '2024-03-19 16:18:40', 'Why I keep repurchasing this product every single month 💯 #honest', 'Story', 299, '#tech #gadgets #unboxing #affiliate #review'),
  (129, '2023-04-25 12:37:24', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 393, '#fashion #ootd #style #affiliate #sponsored'),
  (130, '2023-05-10 20:10:38', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'IGTV', 432, '#fashion #ootd #style #affiliate #sponsored'),
  (131, '2023-02-03 03:32:11', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Photo', 7, '#fashion #ootd #style #affiliate #sponsored'),
  (132, '2024-09-30 21:42:17', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 207, '#fitness #wellness #health #affiliate #ad'),
  (133, '2024-12-08 10:37:34', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 390, '#beauty #skincare #affiliate #ad #instagram'),
  (134, '2023-10-29 10:41:33', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 363, '#fitness #wellness #health #affiliate #ad'),
  (135, '2024-02-08 15:41:23', 'Why I keep repurchasing this product every single month 💯 #honest', 'Photo', 280, '#tech #gadgets #unboxing #affiliate #review'),
  (136, '2024-02-10 21:15:42', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Carousel', 497, '#fashion #ootd #style #affiliate #sponsored'),
  (137, '2023-04-26 02:38:36', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Photo', 122, '#beauty #skincare #affiliate #ad #instagram'),
  (138, '2024-03-13 01:11:07', 'Swipe to see before & after using this product 👆 #honest #review', 'Carousel', 261, '#tech #gadgets #unboxing #affiliate #review'),
  (139, '2024-11-14 14:55:12', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 343, '#lifestyle #influencer #collab #ad #promo'),
  (140, '2024-05-23 14:07:36', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Photo', 85, '#beauty #skincare #affiliate #ad #instagram'),
  (141, '2023-05-14 18:02:08', 'Why I keep repurchasing this product every single month 💯 #honest', 'Reel', 135, '#tech #gadgets #unboxing #affiliate #review'),
  (142, '2024-06-12 19:16:17', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Carousel', 135, '#fitness #wellness #health #affiliate #ad'),
  (143, '2024-06-20 08:06:33', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 73, '#fitness #wellness #health #affiliate #ad'),
  (144, '2024-11-27 17:52:35', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 84, '#fitness #wellness #health #affiliate #ad'),
  (145, '2023-08-06 18:02:25', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 138, '#fashion #ootd #style #affiliate #sponsored'),
  (146, '2023-04-15 09:07:39', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 150, '#fitness #wellness #health #affiliate #ad'),
  (147, '2023-07-29 06:21:08', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 392, '#fashion #ootd #style #affiliate #sponsored'),
  (148, '2023-12-10 02:11:39', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 181, '#tech #gadgets #unboxing #affiliate #review'),
  (149, '2024-11-04 13:34:26', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 473, '#fashion #ootd #style #affiliate #sponsored'),
  (150, '2023-02-20 23:11:20', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 361, '#fashion #ootd #style #affiliate #sponsored'),
  (151, '2024-08-29 05:52:50', 'Obsessed with this product! Use my link in bio for 23% off 🔥 #affiliate #ad', 'Story', 248, '#fashion #ootd #style #affiliate #sponsored'),
  (152, '2023-05-30 17:22:15', 'Obsessed with this product! Use my link in bio for 11% off 🔥 #affiliate #ad', 'Story', 309, '#fashion #ootd #style #affiliate #sponsored'),
  (153, '2023-01-26 16:29:20', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 229, '#fitness #wellness #health #affiliate #ad'),
  (154, '2023-10-14 02:34:39', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Carousel', 68, '#beauty #skincare #affiliate #ad #instagram'),
  (155, '2024-06-13 02:00:37', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 4, '#tech #gadgets #unboxing #affiliate #review'),
  (156, '2023-12-13 11:58:14', 'Why I keep repurchasing this product every single month 💯 #honest', 'Reel', 198, '#tech #gadgets #unboxing #affiliate #review'),
  (157, '2023-09-29 15:59:49', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Reel', 421, '#fitness #wellness #health #affiliate #ad'),
  (158, '2023-01-22 07:42:51', 'Why I keep repurchasing this product every single month 💯 #honest', 'Photo', 190, '#fashion #ootd #style #affiliate #sponsored'),
  (159, '2024-10-27 17:42:38', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Reel', 432, '#fitness #wellness #health #affiliate #ad'),
  (160, '2024-05-21 02:28:05', 'Obsessed with this product! Use my link in bio for 5% off 🔥 #affiliate #ad', 'Photo', 221, '#lifestyle #influencer #collab #ad #promo'),
  (161, '2024-12-08 23:52:45', 'Why I keep repurchasing this product every single month 💯 #honest', 'Reel', 216, '#beauty #skincare #affiliate #ad #instagram'),
  (162, '2023-06-23 19:22:32', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 412, '#fitness #wellness #health #affiliate #ad'),
  (163, '2023-11-26 04:19:52', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Story', 326, '#fitness #wellness #health #affiliate #ad'),
  (164, '2023-06-19 11:42:41', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 298, '#tech #gadgets #unboxing #affiliate #review'),
  (165, '2023-11-05 11:27:35', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 151, '#fitness #wellness #health #affiliate #ad'),
  (166, '2024-03-12 02:19:09', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 302, '#fitness #wellness #health #affiliate #ad'),
  (167, '2024-06-15 14:23:08', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Reel', 348, '#fitness #wellness #health #affiliate #ad'),
  (168, '2024-05-12 13:33:05', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 240, '#fitness #wellness #health #affiliate #ad'),
  (169, '2023-05-27 07:17:11', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Reel', 89, '#beauty #skincare #affiliate #ad #instagram'),
  (170, '2024-09-17 14:18:00', 'Why I keep repurchasing this product every single month 💯 #honest', 'Story', 200, '#lifestyle #influencer #collab #ad #promo'),
  (171, '2024-05-28 01:10:39', 'Obsessed with this product! Use my link in bio for 9% off 🔥 #affiliate #ad', 'Reel', 160, '#lifestyle #influencer #collab #ad #promo'),
  (172, '2023-08-18 14:28:11', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 368, '#lifestyle #influencer #collab #ad #promo'),
  (173, '2024-07-26 05:40:54', 'Why I keep repurchasing this product every single month 💯 #honest', 'Reel', 317, '#fashion #ootd #style #affiliate #sponsored'),
  (174, '2023-09-24 13:05:50', 'Everything I ordered from this product this month 📦 #haul #ad', 'Carousel', 484, '#lifestyle #influencer #collab #ad #promo'),
  (175, '2024-12-05 02:52:43', 'Everything I ordered from this product this month 📦 #haul #ad', 'Story', 391, '#fitness #wellness #health #affiliate #ad'),
  (176, '2024-10-18 15:45:25', 'Everything I ordered from this product this month 📦 #haul #ad', 'Reel', 163, '#fashion #ootd #style #affiliate #sponsored'),
  (177, '2023-08-17 04:31:54', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 141, '#tech #gadgets #unboxing #affiliate #review'),
  (178, '2024-08-15 13:49:34', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Story', 393, '#beauty #skincare #affiliate #ad #instagram'),
  (179, '2023-06-22 15:06:20', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 183, '#lifestyle #influencer #collab #ad #promo'),
  (180, '2024-09-04 03:04:13', 'Swipe to see before & after using this product 👆 #honest #review', 'Story', 467, '#tech #gadgets #unboxing #affiliate #review'),
  (181, '2023-08-17 09:30:36', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Photo', 100, '#beauty #skincare #affiliate #ad #instagram'),
  (182, '2024-11-03 22:44:34', 'Why I keep repurchasing this product every single month 💯 #honest', 'Photo', 499, '#beauty #skincare #affiliate #ad #instagram'),
  (183, '2024-01-02 18:48:46', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Story', 90, '#lifestyle #influencer #collab #ad #promo'),
  (184, '2024-02-16 12:54:20', 'This this product completely transformed my routine 😍 #gifted #ad', 'Reel', 384, '#fashion #ootd #style #affiliate #sponsored'),
  (185, '2023-06-05 13:47:56', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 14, '#fashion #ootd #style #affiliate #sponsored'),
  (186, '2023-09-03 17:48:54', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Story', 364, '#lifestyle #influencer #collab #ad #promo'),
  (187, '2023-09-16 08:39:44', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 472, '#beauty #skincare #affiliate #ad #instagram'),
  (188, '2023-01-04 15:51:57', 'This this product completely transformed my routine 😍 #gifted #ad', 'Photo', 105, '#tech #gadgets #unboxing #affiliate #review'),
  (189, '2024-08-16 19:00:35', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Reel', 399, '#fashion #ootd #style #affiliate #sponsored'),
  (190, '2024-04-22 06:43:57', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Photo', 416, '#lifestyle #influencer #collab #ad #promo'),
  (191, '2024-01-06 19:23:10', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 35, '#fashion #ootd #style #affiliate #sponsored'),
  (192, '2024-07-21 12:28:20', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 424, '#tech #gadgets #unboxing #affiliate #review'),
  (193, '2023-05-29 00:36:26', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Reel', 398, '#fashion #ootd #style #affiliate #sponsored'),
  (194, '2024-06-22 16:14:17', 'This this product completely transformed my routine 😍 #gifted #ad', 'Story', 337, '#beauty #skincare #affiliate #ad #instagram'),
  (195, '2023-10-25 21:53:56', 'This this product completely transformed my routine 😍 #gifted #ad', 'Photo', 70, '#beauty #skincare #affiliate #ad #instagram'),
  (196, '2024-10-01 21:33:43', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 152, '#tech #gadgets #unboxing #affiliate #review'),
  (197, '2024-04-08 05:08:27', 'This this product completely transformed my routine 😍 #gifted #ad', 'Photo', 127, '#fitness #wellness #health #affiliate #ad'),
  (198, '2024-12-01 03:00:41', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 78, '#fashion #ootd #style #affiliate #sponsored'),
  (199, '2024-12-05 09:44:01', 'Obsessed with this product! Use my link in bio for 17% off 🔥 #affiliate #ad', 'Story', 212, '#fashion #ootd #style #affiliate #sponsored'),
  (200, '2023-06-24 05:39:11', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Carousel', 189, '#beauty #skincare #affiliate #ad #instagram'),
  (201, '2024-04-03 00:40:16', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 225, '#beauty #skincare #affiliate #ad #instagram'),
  (202, '2023-10-19 10:05:37', 'Everything I ordered from this product this month 📦 #haul #ad', 'Story', 299, '#tech #gadgets #unboxing #affiliate #review'),
  (203, '2023-02-07 17:43:35', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Photo', 292, '#beauty #skincare #affiliate #ad #instagram'),
  (204, '2023-02-07 11:09:59', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Carousel', 268, '#lifestyle #influencer #collab #ad #promo'),
  (205, '2023-04-06 23:58:44', 'This this product completely transformed my routine 😍 #gifted #ad', 'Photo', 462, '#fashion #ootd #style #affiliate #sponsored'),
  (206, '2024-06-23 23:19:07', 'Swipe to see before & after using this product 👆 #honest #review', 'Carousel', 435, '#lifestyle #influencer #collab #ad #promo'),
  (207, '2024-05-28 22:19:18', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 210, '#tech #gadgets #unboxing #affiliate #review'),
  (208, '2024-04-15 09:50:32', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 19, '#tech #gadgets #unboxing #affiliate #review'),
  (209, '2024-07-12 06:46:24', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Photo', 485, '#beauty #skincare #affiliate #ad #instagram'),
  (210, '2024-01-22 14:31:43', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 351, '#tech #gadgets #unboxing #affiliate #review'),
  (211, '2023-06-06 15:27:38', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 407, '#fashion #ootd #style #affiliate #sponsored'),
  (212, '2023-01-31 14:34:32', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Photo', 297, '#fitness #wellness #health #affiliate #ad'),
  (213, '2023-07-02 03:29:42', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Reel', 458, '#beauty #skincare #affiliate #ad #instagram'),
  (214, '2024-10-10 17:51:21', 'This this product completely transformed my routine 😍 #gifted #ad', 'Photo', 55, '#beauty #skincare #affiliate #ad #instagram'),
  (215, '2024-08-28 11:25:19', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Photo', 125, '#fitness #wellness #health #affiliate #ad'),
  (216, '2024-05-15 11:18:30', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 333, '#lifestyle #influencer #collab #ad #promo'),
  (217, '2023-02-08 21:33:45', 'Obsessed with this product! Use my link in bio for 10% off 🔥 #affiliate #ad', 'Reel', 84, '#fitness #wellness #health #affiliate #ad'),
  (218, '2023-10-07 18:53:16', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Carousel', 307, '#beauty #skincare #affiliate #ad #instagram'),
  (219, '2023-03-15 18:53:59', 'Obsessed with this product! Use my link in bio for 6% off 🔥 #affiliate #ad', 'Story', 282, '#fashion #ootd #style #affiliate #sponsored'),
  (220, '2024-05-30 05:50:02', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 323, '#lifestyle #influencer #collab #ad #promo'),
  (221, '2024-04-27 23:19:23', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Reel', 324, '#fitness #wellness #health #affiliate #ad'),
  (222, '2024-09-25 00:02:07', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 484, '#lifestyle #influencer #collab #ad #promo'),
  (223, '2023-12-21 14:29:52', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 166, '#lifestyle #influencer #collab #ad #promo'),
  (224, '2024-05-18 23:22:30', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Story', 399, '#fashion #ootd #style #affiliate #sponsored'),
  (225, '2024-06-24 17:32:49', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 53, '#lifestyle #influencer #collab #ad #promo'),
  (226, '2024-12-08 18:29:52', 'Why I keep repurchasing this product every single month 💯 #honest', 'Photo', 50, '#lifestyle #influencer #collab #ad #promo'),
  (227, '2023-05-21 18:56:30', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Photo', 112, '#tech #gadgets #unboxing #affiliate #review'),
  (228, '2023-01-23 09:10:24', 'This this product completely transformed my routine 😍 #gifted #ad', 'Story', 374, '#lifestyle #influencer #collab #ad #promo'),
  (229, '2024-12-15 21:27:43', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Photo', 279, '#beauty #skincare #affiliate #ad #instagram'),
  (230, '2023-02-19 04:40:10', 'Obsessed with this product! Use my link in bio for 15% off 🔥 #affiliate #ad', 'Reel', 344, '#tech #gadgets #unboxing #affiliate #review'),
  (231, '2024-08-19 03:46:20', 'Why I keep repurchasing this product every single month 💯 #honest', 'Carousel', 111, '#fashion #ootd #style #affiliate #sponsored'),
  (232, '2024-06-04 06:48:13', 'Everything I ordered from this product this month 📦 #haul #ad', 'Story', 188, '#tech #gadgets #unboxing #affiliate #review'),
  (233, '2023-03-15 23:26:31', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 232, '#lifestyle #influencer #collab #ad #promo'),
  (234, '2023-09-26 13:14:15', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Carousel', 340, '#fashion #ootd #style #affiliate #sponsored'),
  (235, '2024-10-13 16:42:32', 'Obsessed with this product! Use my link in bio for 24% off 🔥 #affiliate #ad', 'Carousel', 346, '#beauty #skincare #affiliate #ad #instagram'),
  (236, '2024-05-14 17:49:16', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Story', 76, '#lifestyle #influencer #collab #ad #promo'),
  (237, '2024-11-06 07:04:55', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 499, '#fitness #wellness #health #affiliate #ad'),
  (238, '2023-07-07 02:32:56', 'Obsessed with this product! Use my link in bio for 13% off 🔥 #affiliate #ad', 'Reel', 242, '#tech #gadgets #unboxing #affiliate #review'),
  (239, '2023-06-22 23:33:01', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Photo', 148, '#fashion #ootd #style #affiliate #sponsored'),
  (240, '2023-03-03 05:30:31', 'Why I keep repurchasing this product every single month 💯 #honest', 'Photo', 461, '#lifestyle #influencer #collab #ad #promo'),
  (241, '2023-03-10 08:48:32', 'Finally found my HG product – this product is unreal! 🙌 #beauty #favorites', 'Story', 43, '#beauty #skincare #affiliate #ad #instagram'),
  (242, '2024-01-22 07:42:40', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 416, '#lifestyle #influencer #collab #ad #promo'),
  (243, '2023-11-17 06:32:51', 'Obsessed with this product! Use my link in bio for 22% off 🔥 #affiliate #ad', 'Reel', 366, '#beauty #skincare #affiliate #ad #instagram'),
  (244, '2024-09-06 23:54:36', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 175, '#tech #gadgets #unboxing #affiliate #review'),
  (245, '2024-03-12 18:38:20', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Reel', 172, '#fitness #wellness #health #affiliate #ad'),
  (246, '2023-10-10 05:11:40', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Carousel', 393, '#fitness #wellness #health #affiliate #ad'),
  (247, '2024-03-11 01:58:06', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Carousel', 261, '#fitness #wellness #health #affiliate #ad'),
  (248, '2024-07-10 01:35:41', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 175, '#beauty #skincare #affiliate #ad #instagram'),
  (249, '2023-09-23 03:21:28', 'Swipe to see before & after using this product 👆 #honest #review', 'Photo', 49, '#tech #gadgets #unboxing #affiliate #review'),
  (250, '2024-02-10 10:30:26', 'Obsessed with this product! Use my link in bio for 8% off 🔥 #affiliate #ad', 'Photo', 361, '#fashion #ootd #style #affiliate #sponsored'),
  (251, '2024-01-18 11:24:50', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Reel', 227, '#beauty #skincare #affiliate #ad #instagram'),
  (252, '2023-07-17 12:17:46', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Photo', 34, '#lifestyle #influencer #collab #ad #promo'),
  (253, '2023-06-17 10:52:46', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Photo', 23, '#fitness #wellness #health #affiliate #ad'),
  (254, '2023-03-25 16:53:56', 'Why I keep repurchasing this product every single month 💯 #honest', 'Carousel', 356, '#beauty #skincare #affiliate #ad #instagram'),
  (255, '2024-08-22 17:49:45', 'Why I keep repurchasing this product every single month 💯 #honest', 'Story', 12, '#tech #gadgets #unboxing #affiliate #review'),
  (256, '2023-04-15 13:47:49', 'Everything I ordered from this product this month 📦 #haul #ad', 'IGTV', 172, '#beauty #skincare #affiliate #ad #instagram'),
  (257, '2024-03-05 16:53:10', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'Story', 55, '#tech #gadgets #unboxing #affiliate #review'),
  (258, '2024-08-29 16:24:51', 'Why I keep repurchasing this product every single month 💯 #honest', 'Story', 401, '#fashion #ootd #style #affiliate #sponsored'),
  (259, '2024-07-21 09:24:26', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Carousel', 465, '#tech #gadgets #unboxing #affiliate #review'),
  (260, '2024-04-15 19:39:20', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Story', 371, '#lifestyle #influencer #collab #ad #promo'),
  (261, '2024-04-18 00:27:54', 'Can''t stop recommending this product to everyone I know 💕 #lifestyle', 'Story', 258, '#fitness #wellness #health #affiliate #ad'),
  (262, '2023-11-06 00:50:03', 'Grab this product before the sale ends! Link in bio 🏃 #dealsandfinders', 'IGTV', 276, '#fashion #ootd #style #affiliate #sponsored'),
  (263, '2023-04-18 07:51:43', 'Everything I ordered from this product this month 📦 #haul #ad', 'Photo', 166, '#fitness #wellness #health #affiliate #ad'),
  (264, '2024-10-16 20:02:47', 'Everything I ordered from this product this month 📦 #haul #ad', 'Carousel', 214, '#fashion #ootd #style #affiliate #sponsored'),
  (265, '2023-06-06 00:50:38', 'Swipe to see before & after using this product 👆 #honest #review', 'Reel', 232, '#fitness #wellness #health #affiliate #ad'),
  (266, '2024-12-16 12:15:32', 'This this product completely transformed my routine 😍 #gifted #ad', 'Carousel', 399, '#tech #gadgets #unboxing #affiliate #review'),
  (267, '2024-02-26 08:46:26', 'My honest review of this product after 30 days ✨ Link in bio! #skincare #beauty', 'Carousel', 315, '#fitness #wellness #health #affiliate #ad'),
  (268, '2024-03-12 17:39:46', 'POV: You discovered this product and your life changed 🌟 #affiliate', 'Photo', 94, '#tech #gadgets #unboxing #affiliate #review'),
  (269, '2023-08-11 02:05:01', 'Obsessed with this product! Use my link in bio for 18% off 🔥 #affiliate #ad', 'Story', 329, '#tech #gadgets #unboxing #affiliate #review'),
  (270, '2023-03-24 16:45:12', 'Obsessed with this product! Use my link in bio for 9% off 🔥 #affiliate #ad', 'Reel', 198, '#beauty #skincare #affiliate #ad #instagram'),
